FREQ_A,FREQ_R,FREQ_N,FREQ_D,FREQ_C,FREQ_Q,FREQ_E,FREQ_G,FREQ_H,FREQ_I,FREQ_L,FREQ_K,FREQ_M,FREQ_F,FREQ_P,FREQ_S,FREQ_T,FREQ_W,FREQ_Y,FREQ_V
0.070604692,0.033694905,0.034112104,0.027265142,0.022945911,0.037130657,0.022283302,0.080592913,0.013792088,0.087341710,0.129478747,0.028394032,0.022700501,0.059659370,0.053033278,0.096740944,0.054824777,0.022651418,0.031657995,0.071095514
0.064759510,0.025004232,0.035861969,0.022900394,0.027736803,0.031388291,0.023843494,0.071361207,0.014049767,0.094938699,0.140449302,0.035015597,0.029042633,0.067419534,0.047251711,0.095204701,0.053635770,0.021522018,0.033032670,0.065581699
0.197817353,0.015710260,0.016789590,0.005936319,0E-9,0.010613420,0.025963902,0.054985909,0.000059963,0.011572825,0.044972117,0.267674042,0.004797026,0.005276728,0.093122264,0.100797506,0.058223901,0E-9,0.004677100,0.081009774
0.0919,0.0519,0.0268,0.0498,0.0321,0.0460,0.0724,0.0613,0.0380,0.0330,0.0856,0.0685,0.0174,0.0268,0.0928,0.0992,0.0547,0.0019,0.0094,0.0406
0.0974,0.0368,0.0243,0.0248,0.0082,0.0603,0.0548,0.0766,0.0361,0.0375,0.0823,0.0464,0.0128,0.0211,0.1113,0.1146,0.0595,0.0039,0.0236,0.0678
0.0754,0.0283,0.0430,0.0318,0.0186,0.0402,0.0457,0.0854,0.0075,0.0260,0.0449,0.0665,0.0099,0.0608,0.0834,0.1754,0.0879,0.0048,0.0089,0.0557
0.119727687,0.066905352,0.017804390,0.041049745,0.022998439,0.052654785,0.072266951,0.068686673,0.031314209,0.023853826,0.149145936,0.031499396,0.012495701,0.036305435,0.047434281,0.064674292,0.037707564,0.012116509,0.031005564,0.060353266
0.1111,0.0291,0.0425,0.0198,0.0088,0.0516,0.0379,0.1153,0.0511,0.0182,0.0673,0.0413,0.0670,0.0202,0.0910,0.1260,0.0286,0.0088,0.0462,0.0182
0.1164,0.0154,0.0446,0.0485,0.0050,0.0444,0.0497,0.0976,0.0187,0.0195,0.0918,0.0371,0.0304,0.0242,0.1138,0.1148,0.0532,0.0101,0.0159,0.0491
0.095927358,0.084959094,0.012736372,0.044232671,0.027510564,0.063681860,0.049297252,0.070904133,0.028319698,0.034043573,0.152327010,0.029818095,0.012736372,0.028619377,0.060804939,0.069435704,0.045731068,0.005604004,0.008271150,0.075039708
0.0643,0.0575,0.0594,0.0327,0.0254,0.0502,0.0474,0.0656,0.0282,0.0221,0.0900,0.0333,0.0294,0.0426,0.0875,0.1323,0.0566,0.0050,0.0179,0.0525
0.0905,0.0927,0.0072,0.0575,0.0086,0.0250,0.0819,0.0870,0.0123,0.0196,0.0633,0.0662,0.0055,0.0117,0.1306,0.1296,0.0530,0.0058,0.0112,0.0410
0.0997,0.0542,0.0129,0.0385,0.0087,0.0400,0.0638,0.1150,0.0209,0.0156,0.0908,0.0507,0.0093,0.0209,0.1672,0.0917,0.0424,0.0035,0.0247,0.0294
0.1023,0.0640,0.0186,0.0429,0.0185,0.0400,0.0464,0.1012,0.0196,0.0090,0.0877,0.0455,0.0113,0.0341,0.1389,0.1088,0.0451,0.0057,0.0233,0.0373
0.1070,0.0225,0.0268,0.0263,0.0065,0.0465,0.0411,0.0898,0.0127,0.0212,0.0698,0.0449,0.0138,0.0530,0.0968,0.1633,0.0835,0.0044,0.0101,0.0599
0.0663,0.0565,0.0096,0.0282,0.0141,0.0458,0.0844,0.0643,0.0340,0.0213,0.0844,0.0589,0.0139,0.0212,0.1331,0.1451,0.0586,0.0053,0.0171,0.0377
0.0692,0.0545,0.0276,0.0438,0.0313,0.0351,0.0740,0.0995,0.0382,0.0261,0.0947,0.0497,0.0229,0.0349,0.1142,0.0950,0.0413,0.0035,0.0139,0.0306
0.0463,0.0538,0.0526,0.0496,0.0144,0.0437,0.0552,0.0603,0.0257,0.0495,0.0824,0.0527,0.0136,0.0366,0.0500,0.1009,0.0745,0.0183,0.0367,0.0833
0.041307371,0.039128419,0.030366249,0.018822439,0.018915160,0.019054242,0.027862772,0.062494205,0.029392675,0.083310153,0.166388503,0.048215114,0.036254057,0.076587854,0.025637459,0.100509968,0.053314789,0.028280019,0.025591099,0.068567455
0.0849,0.0516,0.0353,0.0406,0.0155,0.0368,0.0702,0.0790,0.0220,0.0279,0.0843,0.0637,0.0195,0.0281,0.0790,0.0965,0.0616,0.0112,0.0286,0.0637
0.0984,0.0529,0.0186,0.0446,0.0227,0.0668,0.0621,0.0569,0.0352,0.0214,0.1124,0.0262,0.0173,0.0270,0.1159,0.1015,0.0476,0.0160,0.0125,0.0441
0.1160,0.0860,0.0309,0.0500,0.0213,0.0277,0.0463,0.0825,0.0202,0.0303,0.1199,0.0108,0.0149,0.0279,0.0834,0.0681,0.0656,0.0085,0.0169,0.0729
0.095662899,0.077419540,0.022029717,0.056365097,0.006826918,0.027967414,0.048677643,0.098273191,0.025070277,0.018185990,0.084590672,0.024754747,0.020939705,0.030864552,0.120446331,0.123716367,0.042367047,0.011072228,0.008863519,0.055906144
0.175515531,0.094648917,0.019211694,0.027877839,0.035343252,0.014408771,0.011380841,0.067658575,0.019890368,0.023649178,0.147481075,0.003863221,0.010702167,0.045836596,0.058000522,0.054868181,0.039624119,0.022918298,0.043069695,0.084051162
0.131470216,0.086435646,0.013661940,0.040674377,0.001868654,0.064427050,0.151215663,0.067624525,0.022652243,0.011191163,0.097273841,0.025538276,0.005439860,0.018395864,0.116209538,0.058924901,0.034424766,0.006415713,0.009800054,0.036355709
0.0779,0.0529,0.0270,0.0582,0.0245,0.0440,0.0612,0.0829,0.0253,0.0428,0.1140,0.0492,0.0176,0.0264,0.0491,0.0849,0.0536,0.0161,0.0178,0.0747
0.0657,0.0793,0.0231,0.0454,0.0170,0.0489,0.0789,0.0805,0.0191,0.0244,0.1091,0.0448,0.0199,0.0268,0.0712,0.1162,0.0486,0.0136,0.0149,0.0526
0.0727,0.0426,0.0434,0.0399,0.0094,0.0553,0.0605,0.0392,0.0561,0.0336,0.0873,0.0687,0.0240,0.0272,0.0721,0.1212,0.0678,0.0101,0.0215,0.0472
0.1127,0.0303,0.0502,0.0244,0.0086,0.0416,0.0293,0.1173,0.0300,0.0196,0.0644,0.0382,0.0536,0.0219,0.0960,0.1308,0.0490,0.0083,0.0467,0.0270
0.0406,0.0472,0.0692,0.0510,0.0168,0.0530,0.0800,0.0381,0.0226,0.0570,0.0719,0.1180,0.0216,0.0332,0.0457,0.0901,0.0715,0.0060,0.0191,0.0476
0.1194,0.0539,0.0188,0.0385,0.0149,0.0300,0.0701,0.0880,0.0244,0.0327,0.0925,0.0376,0.0208,0.0325,0.0856,0.0897,0.0505,0.0068,0.0263,0.0670
0.0938,0.0806,0.0333,0.0428,0.0262,0.0442,0.0790,0.0544,0.0437,0.0180,0.0934,0.0403,0.0203,0.0201,0.1009,0.0921,0.0572,0.0118,0.0109,0.0369
0.109407975,0.054426302,0.040097745,0.026546707,0.027102077,0.094746196,0.101410641,0.038875930,0.014661779,0.028657114,0.164056426,0.060091081,0.017994002,0.016661113,0.004109741,0.055203821,0.059091414,0.001666111,0.004331889,0.080861935
0.0691,0.0542,0.0369,0.0491,0.0183,0.0565,0.0514,0.0619,0.0187,0.0392,0.0910,0.0458,0.0182,0.0268,0.1008,0.0969,0.0553,0.0120,0.0295,0.0685
0.097279559,0.077244652,0.015196012,0.046988493,0.017495271,0.027549303,0.065497528,0.078352476,0.019606409,0.013513372,0.126250222,0.032701734,0.008862598,0.026117492,0.117659354,0.099442952,0.049151887,0.006699205,0.008005602,0.066385878
0.0938,0.0406,0.0314,0.0282,0.0089,0.0291,0.0371,0.1430,0.0198,0.0190,0.0559,0.0175,0.0627,0.0307,0.1577,0.1112,0.0367,0.0144,0.0292,0.0330
0.1245,0.0625,0.0148,0.0192,0.0261,0.0756,0.0357,0.0579,0.0268,0.0263,0.0872,0.0550,0.0286,0.0102,0.0890,0.0801,0.0883,0.0145,0.0091,0.0686
0.0830,0.0638,0.0228,0.0605,0.0145,0.0511,0.0851,0.0523,0.0281,0.0320,0.0942,0.0738,0.0175,0.0253,0.0759,0.1026,0.0415,0.0057,0.0177,0.0524
0.088030788,0.056175415,0.022088548,0.073105656,0.024142169,0.033763462,0.071941399,0.084909932,0.037288574,0.036269849,0.081303968,0.054493710,0.020439184,0.029785583,0.053426474,0.108761036,0.039600918,0.008537887,0.022864720,0.053070729
0.1047,0.0579,0.0271,0.0303,0.0052,0.1110,0.0463,0.0547,0.0091,0.0384,0.0974,0.0530,0.0167,0.0186,0.0885,0.0727,0.0941,0.0000,0.0089,0.0654
0.128015412,0.056399375,0.026301094,0.025128434,0.033392897,0.032276078,0.040596382,0.099201474,0.025491400,0.006728836,0.084375698,0.033448738,0.015523788,0.030880054,0.120448961,0.106935448,0.058800536,0.012759660,0.024737547,0.038558186
0.0764,0.0728,0.0259,0.0450,0.0081,0.0687,0.0810,0.0900,0.0175,0.0203,0.0661,0.0572,0.0181,0.0254,0.1033,0.1209,0.0327,0.0110,0.0172,0.0424
0.082895751,0.066243161,0.006187346,0.034773987,0.009363640,0.039988250,0.060441376,0.106304851,0.031120332,0.026493592,0.115136048,0.034425146,0.011071127,0.031744575,0.106176330,0.092626593,0.042834062,0.010373444,0.023170418,0.068629971
0.0678,0.0437,0.0314,0.0327,0.0387,0.0752,0.0624,0.0599,0.0526,0.0326,0.0774,0.0667,0.0183,0.0366,0.0621,0.0988,0.0750,0.0013,0.0143,0.0526
0.0930,0.0475,0.0323,0.0447,0.0334,0.0332,0.0570,0.0732,0.0416,0.0231,0.0690,0.0732,0.0216,0.0418,0.0785,0.1003,0.0629,0.0038,0.0294,0.0406
0.056196238,0.058682142,0.059159567,0.046721818,0.007968062,0.068551673,0.056023377,0.054936823,0.025690414,0.045717578,0.058813845,0.056566654,0.030258880,0.030958555,0.107214882,0.093863440,0.050837552,0.012108491,0.030398815,0.049331193
0.0785,0.0394,0.0282,0.0334,0.0371,0.0616,0.0449,0.0705,0.0431,0.0206,0.0795,0.0747,0.0180,0.0350,0.1158,0.0797,0.0513,0.0013,0.0273,0.0602
0.077998985,0.067452484,0.004286278,0.064858158,0.035982178,0.027353223,0.215780272,0.115052733,0.025492076,0.000507586,0.057977553,0.010941289,0.010546500,0.010433704,0.125035249,0.057357171,0.054029666,0E-9,0.026902036,0.012012859
0.070057853,0.051309339,0.030002151,0.038753722,0.022099698,0.044810760,0.053052860,0.065563191,0.037972534,0.030319155,0.089044120,0.033896770,0.009125183,0.022212913,0.127061940,0.124050404,0.058215495,0.007030693,0.030194618,0.055226601
0.0866,0.0537,0.0466,0.0478,0.0151,0.0463,0.0708,0.0532,0.0266,0.0243,0.0682,0.0729,0.0187,0.0169,0.0828,0.1471,0.0511,0.0087,0.0206,0.0420
0.0671,0.0261,0.0242,0.0603,0.0088,0.0308,0.1275,0.0467,0.0151,0.0364,0.0599,0.0942,0.0171,0.0236,0.0818,0.1173,0.0745,0.0037,0.0249,0.0600
0.0848,0.0880,0.0566,0.0349,0.0094,0.0506,0.0477,0.0578,0.0471,0.0184,0.2107,0.0096,0.0067,0.0227,0.0806,0.0680,0.0435,0.0036,0.0178,0.0414
0.0790,0.0437,0.0279,0.0399,0.0085,0.0521,0.0511,0.0667,0.0287,0.0535,0.1005,0.0344,0.0172,0.0367,0.0634,0.0916,0.0682,0.0071,0.0253,0.1044
0.063554838,0.055663863,0.039705527,0.056193023,0.019736720,0.060964741,0.074453666,0.081592677,0.023115914,0.028750998,0.097634564,0.054781931,0.018093541,0.024898346,0.074620769,0.072104941,0.055524611,0.009394902,0.022642455,0.066571975
0.1027,0.0401,0.0476,0.0386,0.0129,0.0483,0.0642,0.0736,0.0276,0.0383,0.0888,0.0492,0.0213,0.0157,0.0771,0.1034,0.0720,0.0039,0.0118,0.0630
0.034178777,0.145259801,0.044889731,0.058308512,0.024400517,0.006258086,0.100189548,0.063874598,0.014441737,0.012004694,0.024881909,0.099768330,0.012034781,0.015223997,0.022715648,0.238709872,0.031109908,0.008965911,0.024340344,0.018443301
0.085888740,0.064508433,0.025255326,0.029278640,0.017763192,0.042347965,0.067416310,0.074863310,0.027795688,0.024533192,0.080646825,0.043456956,0.009819725,0.022850364,0.151628669,0.093451798,0.054566204,0.014126734,0.020780678,0.049021251
0.0979,0.0627,0.0205,0.0524,0.0134,0.0439,0.0605,0.0633,0.0170,0.0346,0.0804,0.0515,0.0162,0.0171,0.0891,0.1300,0.0782,0.0082,0.0220,0.0411
0.100401425,0.035977303,0.027616806,0.024809852,0.006564650,0.064876856,0.055082700,0.098243390,0.021384160,0.032793070,0.064016661,0.053739587,0.019482675,0.026122782,0.127686225,0.080466015,0.059881685,0.004844259,0.031027406,0.064982494
0.0673,0.0274,0.0400,0.0336,0.0343,0.0203,0.0311,0.0588,0.0153,0.0722,0.1134,0.0404,0.0302,0.0642,0.0432,0.1055,0.0614,0.0253,0.0367,0.0792
0.0882,0.0610,0.0374,0.0672,0.0044,0.0579,0.0602,0.0423,0.0229,0.0410,0.0630,0.0522,0.0216,0.0201,0.1378,0.0966,0.0433,0.0061,0.0301,0.0467
0.092474399,0.113050726,0.023148369,0.043724696,0.037080257,0.037913789,0.057585139,0.066206240,0.029221243,0.022052870,0.113241248,0.036984996,0.012288640,0.035103596,0.100762086,0.045772803,0.039819005,0.020100024,0.026291974,0.047177899
0.0920,0.0610,0.0433,0.0545,0.0075,0.0780,0.1374,0.0355,0.0125,0.0390,0.1135,0.1042,0.0244,0.0292,0.0150,0.0470,0.0417,0.0051,0.0156,0.0433
0.072932619,0.084322358,0.029240046,0.046755360,0.017706738,0.062165008,0.116673047,0.057044410,0.014978943,0.057618683,0.095281394,0.075708270,0.024885145,0.036753446,0.021152374,0.042352603,0.054316616,0.004833461,0.024789433,0.060490046
0.0818,0.0745,0.0124,0.0316,0.0237,0.0495,0.0637,0.1122,0.0218,0.0127,0.1034,0.0273,0.0072,0.0112,0.1512,0.1153,0.0416,0.0173,0.0048,0.0369
0.0403,0.0459,0.0638,0.0502,0.0209,0.0598,0.1215,0.0286,0.0264,0.0581,0.1114,0.1017,0.0163,0.0251,0.0294,0.0814,0.0477,0.0129,0.0186,0.0400
0.092925659,0.080351935,0.015895392,0.021744766,0.015927798,0.049808802,0.068118478,0.067567568,0.021923002,0.018423099,0.119563808,0.044234882,0.024774775,0.040265085,0.078796422,0.088064683,0.042371508,0.017143042,0.033313889,0.058785404
0.0676,0.0706,0.0294,0.0655,0.0198,0.0353,0.0612,0.0550,0.0232,0.0346,0.0848,0.0407,0.0136,0.0341,0.0457,0.1018,0.0565,0.0256,0.0320,0.1029
0.0462,0.0424,0.0583,0.0440,0.0198,0.0481,0.0771,0.0445,0.0258,0.0509,0.1066,0.1009,0.0210,0.0494,0.0404,0.0909,0.0493,0.0078,0.0289,0.0478
0.101918288,0.040708186,0.028291052,0.025254995,0.013144878,0.102179821,0.042652627,0.067418669,0.030224122,0.030349203,0.089910510,0.041185768,0.021070466,0.015976257,0.104363053,0.114130744,0.065121727,0.002399281,0.015077948,0.048622403
0.0855,0.0874,0.0181,0.0536,0.0183,0.0634,0.0668,0.0563,0.0266,0.0315,0.1179,0.0380,0.0110,0.0396,0.0675,0.0733,0.0474,0.0095,0.0254,0.0628
0.047707683,0.044450320,0.032658241,0.038612448,0.010649886,0.120395537,0.054433927,0.044080165,0.035820422,0.044344561,0.084215536,0.041013167,0.029104754,0.040167099,0.056919253,0.120162868,0.074728994,0.005911903,0.022494844,0.052128391
0.087340613,0.032894737,0.071571487,0.024433668,0.000033912,0.112079490,0.049291237,0.086730195,0.011750543,0.034658166,0.099091156,0.017583424,0.057921867,0.027400977,0.076336137,0.111384292,0.066450760,0.001780385,0.005205507,0.026061449
0.0814,0.0771,0.0189,0.0390,0.0392,0.0402,0.0672,0.0448,0.0214,0.0453,0.1098,0.0277,0.0199,0.0365,0.0925,0.0924,0.0513,0.0033,0.0151,0.0772
0.0786,0.0319,0.0291,0.0244,0.0046,0.0779,0.0659,0.0763,0.0363,0.0250,0.1106,0.0344,0.0202,0.0175,0.0928,0.1172,0.0773,0.0063,0.0190,0.0546
0.068868559,0.049131085,0.052230924,0.042039859,0.004334289,0.116024524,0.079937455,0.067085465,0.019284842,0.018516741,0.065384668,0.038363943,0.025566818,0.026142894,0.080774137,0.091966478,0.055591370,0.002866666,0.034660595,0.061228689
0.1036,0.0725,0.0231,0.0388,0.0146,0.0375,0.0536,0.0885,0.0222,0.0300,0.1014,0.0509,0.0094,0.0191,0.0744,0.1205,0.0620,0.0138,0.0128,0.0513
0.030138105,0.067113409,0.055207837,0.048880876,0.005918770,0.032145044,0.049867338,0.243077760,0.022246411,0.022314443,0.022450507,0.049663242,0.016429689,0.062419212,0.026974624,0.113204980,0.033369617,0.002789305,0.049016940,0.046771889
0.0738,0.0645,0.0328,0.0498,0.0157,0.0428,0.0567,0.0728,0.0238,0.0210,0.0690,0.0447,0.0146,0.0192,0.1105,0.1600,0.0574,0.0064,0.0173,0.0472
0.0856,0.0627,0.0104,0.0397,0.0069,0.0417,0.0806,0.0860,0.0255,0.0188,0.0968,0.0549,0.0129,0.0182,0.1004,0.1415,0.0491,0.0115,0.0115,0.0452
0.0673,0.0377,0.0295,0.0409,0.0407,0.0464,0.0458,0.0926,0.0275,0.0342,0.0503,0.0507,0.0212,0.0271,0.1522,0.0737,0.0645,0.0033,0.0453,0.0491
0.0836,0.0649,0.0261,0.0584,0.0031,0.0806,0.1195,0.0442,0.0236,0.0273,0.1307,0.0674,0.0079,0.0220,0.0136,0.0988,0.0405,0.0024,0.0095,0.0759
0.0946,0.0426,0.0219,0.0354,0.0241,0.0440,0.0769,0.0841,0.0285,0.0132,0.1021,0.0465,0.0132,0.0298,0.1407,0.0808,0.0575,0.0058,0.0182,0.0399
0.0916,0.0652,0.0164,0.0383,0.0186,0.0593,0.0874,0.0997,0.0134,0.0251,0.0770,0.0526,0.0135,0.0192,0.0915,0.0993,0.0608,0.0085,0.0147,0.0479
0.0991,0.0398,0.0211,0.0288,0.0251,0.0296,0.0390,0.0629,0.0206,0.0721,0.1227,0.0318,0.0267,0.0555,0.0600,0.0443,0.0386,0.0168,0.0769,0.0887
0.040378403,0.170742963,0.028149515,0.080795262,0.008114136,0.004114752,0.044646977,0.140901400,0.014151669,0.030149208,0.024457776,0.032379634,0.012228888,0.028264882,0.068297185,0.112521151,0.026149823,0.004037840,0.060682972,0.068835564
0.0540,0.0464,0.0504,0.0523,0.0300,0.0462,0.0755,0.0489,0.0281,0.0558,0.0919,0.0779,0.0154,0.0344,0.0405,0.0989,0.0609,0.0121,0.0257,0.0546
0.053170414,0.096355586,0.053077342,0.052252995,0.016739573,0.046163460,0.068753241,0.050963290,0.025381926,0.034077462,0.077608329,0.021765433,0.018547819,0.030421082,0.043517571,0.198654452,0.057238968,0.008668945,0.015782266,0.030859848
0.0547,0.0625,0.0511,0.0510,0.0155,0.0396,0.0641,0.0588,0.0290,0.0523,0.0933,0.0871,0.0186,0.0411,0.0561,0.0644,0.0502,0.0177,0.0196,0.0734
0.0470,0.0351,0.0487,0.0416,0.0235,0.0302,0.0567,0.0493,0.0161,0.0880,0.1147,0.0683,0.0359,0.0741,0.0368,0.0698,0.0507,0.0175,0.0356,0.0604
0.126980058,0.053826831,0.037627518,0.022735428,0.022479110,0.032193572,0.031347721,0.114830574,0.029169016,0.019736505,0.066053212,0.033936536,0.027708002,0.016660686,0.089121854,0.144127749,0.053032245,0.011611216,0.030476239,0.036345927
0.125063928,0.047860552,0.018986533,0.038377941,0.007394306,0.063672008,0.049032561,0.088348108,0.028874020,0.018304637,0.080229287,0.049821002,0.011656154,0.037504262,0.102689226,0.128260314,0.044003580,0.008608933,0.012977327,0.038335322
0.1116,0.0435,0.0296,0.0241,0.0029,0.0634,0.0335,0.0427,0.0335,0.0588,0.0581,0.0426,0.0266,0.0067,0.1283,0.1073,0.0951,0.0019,0.0124,0.0774
0.042629827,0.033602334,0.045319838,0.051566133,0.027629599,0.042721014,0.075502667,0.042493047,0.028815028,0.039027949,0.088770346,0.124424383,0.024666028,0.045183057,0.035334884,0.102858706,0.051019012,0.002553230,0.039483883,0.056399033
0.090039198,0.041071017,0.041964492,0.029225271,0.020924602,0.051331566,0.056087157,0.085773576,0.018820613,0.020866959,0.060958036,0.037871801,0.027582430,0.023835601,0.103556606,0.157107448,0.035249020,0.005533779,0.044933134,0.047267697
0.0885,0.0430,0.0343,0.0324,0.0109,0.1072,0.0595,0.0706,0.0288,0.0143,0.1090,0.0336,0.0260,0.0235,0.0985,0.1006,0.0483,0.0076,0.0164,0.0471
0.103594909,0.044876048,0.021080885,0.025031667,0.024066590,0.036672899,0.025001508,0.115929791,0.064026781,0.022347548,0.061975994,0.033325291,0.026630074,0.037788769,0.106942518,0.144882080,0.022166596,0.007479341,0.042252247,0.033928464
0.129077972,0.061852322,0.015470461,0.032682826,0.016267604,0.029169496,0.052050427,0.081367542,0.019810457,0.071565646,0.073100883,0.023737120,0.023500930,0.048478049,0.093472292,0.074547548,0.050485666,0.009477134,0.030379971,0.063505654
0.070934530,0.063672836,0.036782998,0.060739399,0.022288368,0.053995370,0.034611679,0.086363832,0.030139626,0.036495406,0.082495722,0.036222193,0.021569389,0.043972794,0.105948837,0.099478021,0.032943646,0.014897258,0.023611291,0.042836806
0.073318682,0.073845769,0.029695540,0.043489137,0.014374285,0.042318825,0.079054102,0.070495640,0.018805389,0.027426387,0.096340766,0.063563107,0.016107419,0.030472770,0.102219125,0.112573256,0.050198328,0.007030803,0.008540595,0.040130074
0.1166,0.0755,0.0200,0.0296,0.0091,0.1185,0.1377,0.0385,0.0175,0.0182,0.1228,0.0691,0.0138,0.0135,0.0294,0.0763,0.0485,0.0039,0.0070,0.0344
0.116433453,0.087829483,0.022876668,0.068857794,0.014415880,0.032150993,0.088610478,0.116140579,0.012235600,0.007191669,0.115945330,0.043573056,0.015392125,0.018027986,0.050602018,0.110673609,0.025740319,0.005239180,0.009306866,0.038756915
0.041885501,0.046505546,0.049796239,0.035892519,0.012182100,0.065639506,0.048750191,0.069540393,0.027393379,0.025497418,0.107699348,0.052454944,0.027088282,0.031621156,0.091158716,0.147122279,0.053304858,0.009523394,0.011702661,0.045241572
0.051390428,0.023581866,0.041132960,0.033478519,0.018710858,0.018994356,0.022602510,0.049380171,0.026442617,0.055488261,0.129558517,0.025514806,0.020669570,0.088193603,0.052524419,0.082008196,0.061879848,0.030024999,0.058323239,0.110100255
0.0493,0.0438,0.0574,0.0448,0.0171,0.0510,0.1102,0.0405,0.0226,0.0565,0.1127,0.0846,0.0168,0.0262,0.0242,0.0883,0.0759,0.0031,0.0161,0.0588
0.1057,0.0411,0.0193,0.0569,0.0143,0.0518,0.1023,0.0710,0.0148,0.0222,0.0721,0.0595,0.0129,0.0171,0.1126,0.1068,0.0559,0.0049,0.0100,0.0486
0.0643,0.0723,0.0396,0.0549,0.0102,0.0470,0.0867,0.0658,0.0293,0.0389,0.0834,0.0314,0.0193,0.0423,0.0658,0.1021,0.0604,0.0102,0.0270,0.0490
0.0892,0.0510,0.0227,0.0217,0.0263,0.0139,0.0259,0.0834,0.0111,0.0519,0.1682,0.0088,0.0233,0.0696,0.0594,0.0815,0.0592,0.0294,0.0257,0.0778
0.079845633,0.028211161,0.036259700,0.037188377,0.017500413,0.043090639,0.047568929,0.061911838,0.008770844,0.021277035,0.079164603,0.114990920,0.021875516,0.015354136,0.076791316,0.150383853,0.086119366,0.004333829,0.006480106,0.062881790
0.0743,0.0392,0.0457,0.0462,0.0181,0.0609,0.0353,0.0520,0.0256,0.0306,0.1050,0.0310,0.0212,0.0341,0.0905,0.1216,0.0602,0.0041,0.0428,0.0615
0.0566,0.0835,0.0378,0.0573,0.0083,0.0607,0.0734,0.0695,0.0313,0.0327,0.1029,0.0419,0.0177,0.0414,0.0701,0.0654,0.0357,0.0243,0.0312,0.0584
0.0503,0.0350,0.0571,0.0465,0.0100,0.0339,0.0596,0.0522,0.0152,0.0747,0.0719,0.0514,0.0156,0.0407,0.0672,0.0916,0.0906,0.0141,0.0466,0.0759
0.067550882,0.045630489,0.032866716,0.036335132,0.022891550,0.043965649,0.054689993,0.058352641,0.028177416,0.034920018,0.093244912,0.094424173,0.017300462,0.022600203,0.097448633,0.120312435,0.048252612,0.007602769,0.013471330,0.059961986
0.1348,0.0390,0.0253,0.0192,0.0240,0.0442,0.0322,0.0802,0.0252,0.0268,0.0976,0.0421,0.0101,0.0090,0.1382,0.0975,0.0505,0.0045,0.0422,0.0575
0.087916050,0.032904475,0.027648108,0.052184144,0.015010057,0.050647083,0.039052715,0.079111162,0.039451213,0.029868306,0.107404456,0.037629512,0.035542146,0.023150784,0.118315686,0.107954761,0.041614483,0.009962427,0.023663137,0.040969297
0.0874,0.0389,0.0360,0.0529,0.0061,0.0473,0.0954,0.0635,0.0252,0.0306,0.0717,0.0771,0.0231,0.0241,0.1109,0.0693,0.0559,0.0085,0.0195,0.0563
0.0640,0.0551,0.0199,0.0594,0.0119,0.0310,0.0928,0.0714,0.0181,0.0266,0.0808,0.0460,0.0204,0.0311,0.1462,0.1026,0.0520,0.0074,0.0176,0.0455
0.057885865,0.048901036,0.046838944,0.041765543,0.006055349,0.075200890,0.041307301,0.073367920,0.031733303,0.010310459,0.121597958,0.018967972,0.014941983,0.040930887,0.120223230,0.143691799,0.051470468,0.006988200,0.013534524,0.034286369
0.098299884,0.042614909,0.035032703,0.041640534,0.009407759,0.057689723,0.065260729,0.064364752,0.035491891,0.026834513,0.091904847,0.058372906,0.020977063,0.025221754,0.116981005,0.089541708,0.055651375,0.008399785,0.010617328,0.045694830
0.080531597,0.114827202,0.022296544,0.044886464,0.022707270,0.043654286,0.069882063,0.099248959,0.018952062,0.024144810,0.098984920,0.025846389,0.015724931,0.022061844,0.062312973,0.063427800,0.046588042,0.016399695,0.046617380,0.060904770
0.0760,0.0356,0.0404,0.0442,0.0222,0.0759,0.0720,0.0581,0.0278,0.0253,0.0940,0.0616,0.0220,0.0295,0.0915,0.1062,0.0536,0.0043,0.0218,0.0379
0.081462575,0.034411710,0.033355885,0.024314739,0.020070935,0.048096439,0.047276380,0.072954466,0.043350350,0.018420567,0.078551366,0.045164729,0.023176907,0.029942391,0.098540296,0.158712098,0.053980360,0.002234660,0.016975214,0.069007934
0.0621,0.0345,0.0363,0.0549,0.0105,0.0745,0.0516,0.0598,0.0292,0.0278,0.0976,0.0588,0.0171,0.0332,0.1037,0.1460,0.0466,0.0041,0.0094,0.0423
0.050692577,0.027066886,0.071831352,0.041554611,0.006159452,0.080448801,0.050056389,0.071108412,0.012174315,0.042566727,0.079928284,0.061912611,0.025678841,0.055753159,0.089355426,0.107313265,0.032358810,0.005957028,0.032474480,0.055608571
0.1018,0.0704,0.0162,0.0412,0.0218,0.0801,0.0720,0.0829,0.0245,0.0346,0.0877,0.0200,0.0226,0.0426,0.0625,0.0671,0.0528,0.0202,0.0119,0.0671
0.026508626,0.020972596,0.069579400,0.029058415,0.004938782,0.187099442,0.018905198,0.143730044,0.031929800,0.015321710,0.020628029,0.008981692,0.080008270,0.002251166,0.155192613,0.068844325,0.018790343,0E-9,0.082282406,0.014977144
0.092876455,0.031584175,0.037598632,0.021210616,0.014291232,0.064492634,0.048082547,0.050598687,0.009192739,0.045864371,0.108624400,0.072670088,0.015152017,0.014843017,0.080825470,0.095988523,0.097301771,0.000022071,0.005970314,0.092810241
0.072646375,0.035021530,0.040792734,0.033901343,0.020848923,0.050596612,0.086500849,0.052465084,0.022780125,0.039694951,0.080084417,0.062560210,0.023116181,0.021915341,0.091286288,0.135717390,0.065678811,0.002639161,0.007662080,0.054091595
